age,workclass,education,marital_status,occupation,race,sex,hours_per_week,native_country,income
18, Company, High_school, Never-married, Sales, White, Female,20, United-States, <=50K
65, Self-employment, College, Married, Sales, White, Male,55, United-States, <=50K
41, Company, College, Never-married, Protective-serv, White, Male,50, United-States, <=50K
31, Company, Second_school, Never-married, Others, White, Female,20, United-States, <=50K
56, Company, Second_school, Divorced, Sales, White, Female,40, United-States, <=50K
50, Company, Bachelors, Married, Managerial, White, Male,50, United-States, >50K
22, Company, Bachelors, Never-married, Tech-support, White, Female,35, United-States, <=50K
36, Self-employment, College, Married, Protective-serv, White, Male,48, United-States, <=50K
48, Company, Doctorate, Married, Doctor, White, Male,40, India, >50K
30, Company, College, Married, Others, White, Female,30, United-States, <=50K
35, Company, College, Married, Tech-support, White, Male,45, United-States, <=50K
37, Self-employment, College, Married, Shipper, White, Male,30, United-States, <=50K
32, Company, College, Married, Sales, White, Male,5, United-States, <=50K
56, Company, Masters, Married, Managerial, White, Female,50, United-States, <=50K
29, Company, College, Never-married, Sales, White, Male,35, United-States, <=50K
41, Company, University, Divorced, Sales, White, Male,40, United-States, <=50K
38, State-gov, College, Never-married, Others, White, Male,40, United-States, <=50K
34, Company, Second_school, Married, Shipper, Yellow, Female,35, Vietnam, <=50K
54, State-gov, High_school, Never-married, Others, White, Male,40, United-States, <=50K
36, Company, University, Divorced, Sales, White, Male,50, United-States, <=50K
42, Company, University, Divorced, Shipper, White, Female,40, United-States, <=50K
33, Company, College, Married, Protective-serv, White, Male,50, United-States, <=50K
21, Company, College, Never-married, Shipper, White, Female,30, United-States, <=50K
69, Self-employment, High_school, Married, Shipper, White, Male,10, United-States, <=50K
32, Company, University, Never-married, Sales, Yellow, Female,46, Vietnam, <=50K
50, Company, College, Married, Protective-serv, White, Male,40, United-States, <=50K
40, Company, High_school, Married, Others, White, Male,40, India, <=50K
45, Company, College, Divorced, Others, White, Female,40, United-States, <=50K
31, Company, College, Married, Tech-support, White, Male,35, United-States, <=50K
24, Company, Bachelors, Married, Shipper, White, Female,40, United-States, <=50K
28, Company, Bachelors, Never-married, Doctor, White, Male,60, United-States, >50K
21, Company, University, Never-married, Others, White, Female,5, United-States, <=50K
43, Self-employment, University, Divorced, Managerial, White, Male,25, United-States, <=50K
22, Company, College, Never-married, Sales, White, Female,25, United-States, <=50K
62, Self-employment, College, Married, Protective-serv, White, Male,40, United-States, <=50K
21, Self-employment, College, Never-married, Tech-support, White, Male,25, United-States, <=50K
37, Company, College, Married, Shipper, White, Male,45, United-States, <=50K
34, Company, College, Divorced, Others, Black, Female,40, United-States, <=50K
74, Self-employment, Bachelors, Married, Managerial, White, Male,12, United-States, >50K
43, Company, College, Divorced, Shipper, Black, Female,38, United-States, <=50K
25, Company, College, Never-married, Shipper, White, Female,40, United-States, <=50K
43, Company, High_school, Married, Shipper, White, Male,40, United-States, <=50K
23, Company, High_school, Married, Others, White, Male,40, United-States, <=50K
33, Company, College, Married, Shipper, Black, Female,40, United-States, <=50K
51, State-gov, Bachelors, Married, Managerial, White, Male,35, United-States, >50K
64, Company, Bachelors, Never-married, Sales, Yellow, Female,40, Vietnam, <=50K
35, Company, College, Never-married, Managerial, White, Male,50, United-States, <=50K
69, Self-employment, High_school, Married, Protective-serv, White, Male,45, United-States, <=50K
32, Company, Bachelors, Married, Managerial, White, Male,48, United-States, >50K
20, Company, College, Never-married, Others, White, Female,40, United-States, <=50K
66, Self-employment, College, Married, Shipper, White, Male,50, United-States, >50K
31, Company, College, Never-married, Protective-serv, White, Male,40, Germany, <=50K
22, Company, College, Never-married, Others, White, Female,24, United-States, <=50K
32, Company, College, Never-married, Shipper, White, Male,40, United-States, <=50K
23, Company, University, Never-married, Sales, White, Female,40, United-States, <=50K
21, Company, College, Never-married, Tech-support, White, Male,40, United-States, <=50K
36, Company, College, Married, Others, Yellow, Female,2, Vietnam, <=50K
62, Company, Second_school, Married, Protective-serv, White, Male,40, United-States, <=50K
24, Company, College, Never-married, Shipper, White, Male,40, United-States, <=50K
45, Company, College, Married, Shipper, White, Male,50, United-States, >50K
27, Company, High_school, Married, Shipper, White, Male,40, United-States, <=50K
38, Company, College, Married, Doctor, White, Male,90, United-States, >50K
20, Company, College, Never-married, Sales, White, Female,5, United-States, <=50K
30, Company, College, Married, Shipper, White, Male,30, United-States, <=50K
17, Company, High_school, Never-married, Sales, White, Male,20, United-States, <=50K
17, Company, High_school, Never-married, Sales, Black, Male,8, United-States, <=50K
21, Self-employment, University, Married, Protective-serv, White, Male,40, United-States, <=50K
56, Self-employment, College, Married, Sales, White, Male,40, United-States, <=50K
59, Self-employment, Masters, Never-married, Doctor, White, Female,60, United-States, >50K
37, Self-employment, College, Divorced, Managerial, White, Female,40, United-States, <=50K
52, Company, College, Divorced, Managerial, White, Female,40, United-States, <=50K
50, Self-employment, College, Married, Managerial, White, Male,40, United-States, >50K
55, Company, Bachelors, Married, Managerial, White, Male,60, United-States, >50K
55, Company, Bachelors, Married, Doctor, White, Male,40, United-States, >50K
45, Company, College, Divorced, Sales, White, Female,40, United-States, <=50K
72, Company, College, Married, Shipper, White, Male,20, United-States, <=50K
39, Company, College, Divorced, Managerial, White, Female,40, United-States, <=50K
28, Company, High_school, Divorced, Shipper, White, Female,40, United-States, <=50K
38, Company, Bachelors, Divorced, Tech-support, White, Male,40, United-States, <=50K
44, Company, College, Married, Protective-serv, White, Male,55, United-States, <=50K
51, Self-employment, College, Never-married, Sales, White, Male,40, United-States, <=50K
20, Company, College, Never-married, Others, White, Male,36, United-States, <=50K
25, Company, College, Never-married, Shipper, White, Female,45, United-States, <=50K
52, Company, College, Divorced, Sales, White, Female,20, United-States, >50K
45, Company, College, Married, Protective-serv, White, Female,40, United-States, <=50K
17, Company, High_school, Never-married, Tech-support, White, Female,12, United-States, <=50K
20, Company, College, Never-married, Others, Yellow, Female,15, India, <=50K
64, Self-employment, Masters, Married, Shipper, White, Male,25, United-States, <=50K
34, Company, College, Married, Tech-support, White, Male,40, United-States, <=50K
74, Self-employment, College, Married, Managerial, White, Male,4, United-States, <=50K
58, Self-employment, High_school, Divorced, Sales, Black, Female,40, United-States, >50K
44, Company, Masters, Married, Doctor, White, Male,40, United-States, >50K
23, State-gov, University, Never-married, Tech-support, White, Female,25, United-States, <=50K
23, Company, College, Never-married, Shipper, White, Male,50, United-States, <=50K
27, Company, University, Never-married, Tech-support, White, Female,36, United-States, <=50K
34, Company, Bachelors, Married, Sales, White, Male,45, United-States, >50K
18, Company, College, Never-married, Sales, White, Female,24, United-States, <=50K
33, Company, High_school, Never-married, Sales, Black, Female,17, United-States, <=50K
50, Self-employment, College, Married, Protective-serv, White, Male,48, United-States, <=50K
47, Company, College, Divorced, Sales, White, Male,50, United-States, <=50K
50, Self-employment, College, Married, Doctor, White, Male,55, United-States, >50K
18, Company, High_school, Never-married, Sales, White, Female,15, United-States, <=50K
49, Self-employment, College, Married, Doctor, White, Female,60, United-States, >50K
34, Company, College, Married, Shipper, White, Male,50, United-States, <=50K
51, Company, Masters, Married, Doctor, White, Male,45, United-States, >50K
56, State-gov, College, Married, Managerial, White, Male,40, United-States, >50K
64, Company, College, Married, Tech-support, White, Female,8, United-States, <=50K
23, Company, College, Never-married, Protective-serv, White, Female,50, United-States, <=50K
33, Company, College, Married, Shipper, White, Male,40, United-States, <=50K
43, Company, Masters, Married, Managerial, White, Male,45, United-States, <=50K
60, Self-employment, College, Divorced, Managerial, White, Male,40, United-States, >50K
57, State-gov, High_school, Divorced, Others, White, Female,40, United-States, <=50K
22, Company, Bachelors, Never-married, Sales, White, Male,45, United-States, <=50K
23, Company, Bachelors, Never-married, Shipper, White, Male,40, United-States, <=50K
54, Company, College, Married, Sales, White, Male,50, United-States, >50K
39, Self-employment, College, Married, Managerial, Black, Male,52, United-States, >50K
32, Self-employment, Masters, Never-married, Shipper, White, Male,40, United-States, <=50K
20, Company, College, Never-married, Tech-support, White, Male,15, United-States, <=50K
30, Company, College, Never-married, Managerial, White, Male,52, United-States, <=50K
56, Self-employment, College, Married, Protective-serv, White, Male,45, United-States, <=50K
34, Company, College, Married, Shipper, White, Male,40, United-States, <=50K
32, Company, College, Never-married, Protective-serv, White, Male,40, United-States, <=50K
59, Company, Masters, Married, Doctor, White, Male,50, United-States, >50K
19, Company, College, Never-married, Shipper, White, Male,11, United-States, <=50K
60, Company, Second_school, Married, Sales, White, Female,40, United-States, <=50K
