age,workclass,education,marital_status,occupation,race,sex,hours_per_week,native_country,income
47, Private, College, Others, Protective-serv, White, Female,4, United-States, <=50K
41, Private, High_school, Others, Managerial, White, Female,36, United-States, <=50K
35, Private, Bachelors, Married, Managerial, White, Female,30, United-States, >50K
43, Self-emp, Masters, Married, Managerial, White, Male,50, United-States, >50K
53, Private, Primary_school, Married, Others, White, Male,32, Canada, <=50K
34, Private, College, Single, Managerial, White, Male,45, United-States, <=50K
46, Self-emp, University, Married, Managerial, White, Male,40, United-States, >50K
59, Private, University, Single, Managerial, White, Female,40, United-States, >50K
53, Private, Bachelors, Others, Managerial, Yellow, Male,50, United-States, <=50K
33, Private, Second_school, Married, Shipper, Yellow, Male,35, Vietnam, <=50K
45, Private, College, Married, Shipper, White, Male,50, United-States, <=50K
48, Self-emp, Masters, Married, Sales, White, Male,40, United-States, >50K
42, Private, College, Others, Tech-support, White, Female,40, United-States, <=50K
55, Private, College, Married, Shipper, White, Male,72, United-States, >50K
46, Self-emp, College, Married, Shipper, White, Male,50, United-States, <=50K
17, Private, High_school, Single, Sales, White, Female,16, United-States, <=50K
23, Private, College, Single, Shipper, Yellow, Female,35, United-States, <=50K
21, Private, College, Single, Shipper, White, Male,60, United-States, <=50K
53, Self-emp, College, Others, Protective-serv, Black, Male,40, United-States, <=50K
61, Self-emp, College, Married, Managerial, White, Male,20, United-States, >50K
58, State-gov, College, Others, Others, Black, Male,40, United-States, <=50K
36, Private, College, Married, Protective-serv, White, Male,50, United-States, <=50K
45, Self-emp, College, Others, Tech-support, Black, Female,38, United-States, <=50K
39, Private, Bachelors, Married, Sales, White, Female,30, United-States, >50K
39, Private, Bachelors, Others, Managerial, White, Female,50, United-States, >50K
48, Self-emp, Doctorate, Married, Managerial, White, Female,40, United-States, >50K
41, Private, Bachelors, Married, Tech-support, White, Male,38, United-States, <=50K
30, Private, University, Married, Shipper, White, Male,40, United-States, <=50K
50, Private, University, Others, Protective-serv, Black, Male,45, United-States, <=50K
51, Self-emp, College, Married, Sales, White, Male,48, United-States, >50K
23, Private, College, Married, Sales, White, Female,40, United-States, <=50K
41, Private, College, Married, Protective-serv, White, Male,60, United-States, <=50K
47, Self-emp, College, Married, Tech-support, White, Male,70, United-States, <=50K
51, Private, Bachelors, Married, Managerial, White, Male,55, United-States, <=50K
60, Self-emp, College, Married, Others, White, Male,40, United-States, <=50K
51, Private, Bachelors, Others, Tech-support, White, Female,40, United-States, <=50K
20, Self-emp, College, Single, Others, White, Male,40, United-States, <=50K
29, Self-emp, College, Single, Shipper, White, Female,37, United-States, <=50K
42, State-gov, College, Married, Protective-serv, Black, Male,48, United-States, <=50K
32, Private, College, Others, Others, Black, Female,16, United-States, <=50K
19, Private, High_school, Single, Sales, White, Male,40, United-States, <=50K
34, Private, University, Married, Managerial, Black, Male,45, United-States, >50K
48, Private, College, Married, Shipper, White, Female,48, United-States, <=50K
38, Private, College, Married, Protective-serv, White, Male,40, Germany, <=50K
38, Private, College, Single, Doctor, White, Female,50, United-States, >50K
40, Self-emp, Bachelors, Married, Protective-serv, White, Male,50, United-States, <=50K
39, Private, Masters, Single, Managerial, White, Male,50, United-States, >50K
38, Private, Masters, Married, Managerial, Black, Male,40, China, <=50K
26, Private, Bachelors, Single, Sales, White, Female,40, United-States, <=50K
23, Private, College, Single, Shipper, White, Male,10, United-States, <=50K
20, Private, Primary_school, Single, Shipper, Yellow, Male,40, Vietnam, <=50K
49, Private, Bachelors, Married, Tech-support, Yellow, Male,40, Philippines, <=50K
23, Private, College, Single, Tech-support, Black, Female,40, United-States, <=50K
47, Private, Bachelors, Married, Managerial, White, Male,45, Canada, >50K
43, Private, College, Married, Protective-serv, White, Male,40, United-States, <=50K
56, Private, College, Others, Others, White, Male,30, United-States, <=50K
60, Self-emp, High_school, Married, Protective-serv, White, Male,35, United-States, <=50K
29, Private, College, Others, Sales, White, Male,40, United-States, <=50K
25, Private, Bachelors, Single, Managerial, Black, Female,38, United-States, <=50K
39, Private, University, Single, Shipper, White, Male,40, United-States, <=50K
37, Private, University, Single, Tech-support, Other, Female,35, United-States, <=50K
38, Private, Bachelors, Single, Managerial, White, Male,45, United-States, <=50K
47, Private, College, Others, Tech-support, White, Female,36, United-States, <=50K
50, Self-emp, College, Others, Sales, White, Male,50, United-States, >50K
64, Private, University, Married, Pilot, White, Male,40, United-States, >50K
35, Private, College, Married, Protective-serv, White, Male,40, United-States, <=50K
25, Private, High_school, Single, Sales, White, Female,40, United-States, <=50K
42, Private, Bachelors, Married, Doctor, White, Male,44, United-States, >50K
51, Private, Bachelors, Married, Shipper, White, Male,40, United-States, <=50K
21, Private, College, Single, Others, White, Male,40, United-States, <=50K
53, Self-emp, Masters, Others, Managerial, White, Male,50, United-States, >50K
29, Private, University, Others, Tech-support, White, Female,40, United-States, <=50K
34, Private, College, Married, Managerial, White, Male,50, China, <=50K
37, Private, Masters, Married, Doctor, White, Male,50, United-States, >50K
20, Private, High_school, Single, Tech-support, White, Female,40, United-States, <=50K
18, Private, College, Single, Managerial, White, Male,50, United-States, <=50K
57, Private, College, Married, Managerial, White, Male,45, United-States, >50K
47, Private, University, Married, Sales, White, Male,40, United-States, >50K
27, Private, College, Married, Tech-support, White, Male,40, United-States, <=50K
23, Self-emp, University, Single, Protective-serv, White, Male,50, United-States, <=50K
36, Self-emp, Bachelors, Others, Sales, White, Male,60, United-States, <=50K
48, Private, College, Others, Tech-support, White, Female,40, United-States, <=50K
40, Private, College, Married, Shipper, White, Male,43, United-States, <=50K
51, Private, Bachelors, Others, Shipper, White, Female,16, United-States, <=50K
59, Private, Second_school, Married, Others, White, Male,40, United-States, <=50K
32, Private, College, Married, Sales, Yellow, Female,40, Vietnam, <=50K
39, Private, College, Others, Others, White, Male,40, United-States, <=50K
32, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
38, Private, College, Married, Managerial, White, Female,40, United-States, >50K
44, State-gov, Bachelors, Single, Tech-support, White, Female,38, United-States, <=50K
51, Private, College, Married, Tech-support, White, Male,40, United-States, <=50K
54, Private, College, Single, Others, Yellow, Female,20, Vietnam, <=50K
22, Private, College, Single, Sales, White, Female,30, United-States, <=50K
19, Private, College, Single, Protective-serv, White, Female,40, United-States, <=50K
31, Self-emp, University, Married, Tech-support, White, Male,45, United-States, <=50K
53, Private, College, Married, Protective-serv, White, Male,40, United-States, <=50K
28, Private, Bachelors, Married, Managerial, White, Male,45, United-States, <=50K
19, Private, College, Single, Protective-serv, White, Male,32, United-States, <=50K
40, Self-emp, College, Married, Managerial, Black, Male,40, United-States, >50K
21, Private, College, Single, Tech-support, White, Male,10, United-States, <=50K
39, Private, Bachelors, Married, Managerial, White, Male,60, Germany, >50K
40, Self-emp, Masters, Married, Doctor, White, Male,35, United-States, >50K
36, Private, College, Married, Shipper, Yellow, Male,40, Vietnam, <=50K
18, Private, Second_school, Single, Sales, White, Female,42, United-States, <=50K
32, Self-emp, Bachelors, Married, Sales, White, Male,55, Canada, >50K
50, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
18, Private, High_school, Single, Sales, White, Male,15, United-States, <=50K
19, Private, College, Single, Shipper, White, Male,43, United-States, <=50K
53, Private, College, Others, Sales, White, Male,40, United-States, >50K
49, Private, College, Others, Others, Black, Female,32, United-States, <=50K
40, Private, Bachelors, Married, Shipper, Other, Male,45, China, <=50K
31, Private, College, Single, Managerial, White, Male,40, United-States, <=50K
47, Self-emp, College, Married, Protective-serv, White, Male,35, United-States, <=50K
35, Self-emp, College, Married, Others, White, Male,40, United-States, <=50K
47, Self-emp, College, Single, Others, White, Female,20, United-States, <=50K
43, Self-emp, Masters, Others, Shipper, White, Female,20, United-States, <=50K
51, Private, College, Single, Shipper, White, Male,21, United-States, <=50K
54, Private, Masters, Married, Doctor, White, Male,40, United-States, >50K
76, Private, Second_school, Married, Others, White, Male,30, United-States, <=50K
33, Private, Second_school, Single, Sales, White, Male,43, Canada, <=50K
19, Private, High_school, Single, Shipper, White, Male,15, United-States, <=50K
49, Private, University, Married, Protective-serv, White, Male,40, United-States, <=50K
26, Private, College, Married, Shipper, White, Male,40, United-States, <=50K
23, Private, College, Single, Others, White, Female,15, United-States, <=50K
49, Private, College, Married, Sales, White, Male,40, United-States, >50K
24, Private, College, Single, Sales, White, Male,65, United-States, <=50K
48, Private, College, Single, Sales, White, Male,40, United-States, <=50K
36, State-gov, College, Married, Protective-serv, White, Male,40, United-States, <=50K
33, Private, High_school, Married, Tech-support, White, Female,40, United-States, <=50K
31, Private, Bachelors, Married, Doctor, White, Male,48, Philippines, >50K
53, Private, Bachelors, Married, Managerial, White, Male,44, United-States, >50K
22, Private, Bachelors, Single, Tech-support, White, Female,10, United-States, <=50K
43, Private, College, Married, Protective-serv, White, Male,40, United-States, <=50K
31, Private, University, Married, Tech-support, White, Male,40, Germany, <=50K
53, Private, Masters, Others, Shipper, White, Female,40, United-States, <=50K
36, Self-emp, Bachelors, Married, Managerial, White, Male,45, United-States, <=50K
47, Self-emp, College, Married, Managerial, White, Male,40, United-States, >50K
52, Private, College, Married, Doctor, White, Male,40, Germany, >50K
39, Private, College, Others, Shipper, White, Female,40, United-States, <=50K
24, Private, Bachelors, Single, Sales, White, Male,40, United-States, <=50K
17, Self-emp, High_school, Single, Protective-serv, White, Female,40, United-States, <=50K
53, Self-emp, Masters, Married, Doctor, White, Female,40, United-States, >50K
21, Private, College, Single, Sales, White, Male,40, United-States, <=50K
